Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1543183200.0 140.53 NA 306 0 NA NA NA NA 437 0 NA NA NA NA 3154 371 NA NA NA NA 1867 688 NA NA NA
1543183200.0 140.54 NA 250 0 NA NA NA NA 391 0 NA NA NA NA 1464 467 NA NA NA NA 2029 655 NA NA NA
1543183200.0 144.6 NA 301 NA NA NA NA NA 431 NA NA NA NA NA 2745 NA NA NA NA NA 2241 NA NA NA NA
1543183200.0 145.0 81 110 201 0 NA NA 140 582 338 0 NA NA 3994 719 785 283 NA NA 3618 582 1192 443 NA NA
1543183200.0 149.0 67 140 339 0 NA NA 125 588 541 0 NA NA 1241 408 1955 1294 NA NA 1019 424 2432 1735 NA NA
1543183200.0 150.1 NA 138 239 0 NA NA NA 559 406 0 NA NA NA 806 834 453 NA NA NA 611 972 757 NA NA
1543183200.0 150.2 NA 156 259 0 NA NA NA 562 419 0 NA NA NA 637 929 461 NA NA NA 651 947 788 NA NA
1543183200.0 150.3 NA 145 258 0 NA NA NA 555 406 0 NA NA NA 630 812 464 NA NA NA 718 935 737 NA NA
1543183200.0 200.0 NA 176 346 0 NA NA NA 557 503 0 NA NA NA 980 2433 631 NA NA NA 949 2695 1058 NA NA
1543183200.0 2017.2 279 0 126 NA NA NA 705 0 209 NA NA NA 938 278 836 NA NA NA 881 455 1496 NA NA NA
1543183200.0 2017.3 277 0 123 NA NA NA 709 0 203 NA NA NA 972 249 905 NA NA NA 871 427 1445 NA NA NA
1543183200.0 2017.7 320 0 127 NA NA NA 701 0 218 NA NA NA 1175 305 891 NA NA NA 1346 397 1053 NA NA NA
1543183200.0 2017.8 181 NA NA NA NA NA 261 NA NA NA NA NA 442 NA NA NA NA NA 538 NA NA NA NA NA
1543183200.0 2017.9 342 0 121 NA NA NA 735 0 205 NA NA NA 1012 296 870 NA NA NA 960 386 1340 NA NA NA
1543183200.0 202.0 NA 195 379 0 NA NA NA 602 527 0 NA NA NA 1005 2846 615 NA NA NA 813 2796 955 NA NA
1543183200.0 203.0 NA 175 371 0 NA NA NA 603 525 0 NA NA NA 977 2603 630 NA NA NA 1313 2363 1119 NA NA
1543183200.0 205.0 NA 161 344 0 NA NA NA 602 505 0 NA NA NA 965 2462 605 NA NA NA 2260 2739 949 NA NA
1543183200.0 32.0 NA 136 298 0 NA NA NA 546 439 0 NA NA NA 3322 5016 898 NA NA NA 2294 6858 1626 NA NA
1543183200.0 33.0 NA 121 269 0 NA NA NA 589 453 0 NA NA NA 3099 4195 912 NA NA NA 2567 5811 1540 NA NA
1543183200.0 4.28 NA 77 298 0 NA NA NA 132 434 0 NA NA NA 293 2775 2385 NA NA NA 482 2881 2960 NA NA
1543183200.0 4.6 NA 310 0 NA NA NA NA 436 0 NA NA NA NA 2722 588 NA NA NA NA 2284 742 NA NA NA
1543183200.0 4.62 NA 46 320 0 NA NA NA 96 459 0 NA NA NA 259 6163 647 NA NA NA 273 3059 764 NA NA
1543183200.0 4.73 NA 50 328 0 NA NA NA 96 481 0 NA NA NA 272 6773 663 NA NA NA 266 3446 766 NA NA
1543183200.0 4001.0 NA 171 362 NA NA NA NA 602 521 NA NA NA NA 1071 2558 NA NA NA NA 781 2329 NA NA NA
1543183200.0 4002.0 NA 133 310 NA NA NA NA 588 450 NA NA NA NA 2052 2895 NA NA NA NA 1073 2696 NA NA NA
1543183200.0 4003.0 NA 127 312 NA NA NA NA 545 472 NA NA NA NA 2110 3110 NA NA NA NA 926 3039 NA NA NA
1543183200.0 4006.0 72 179 351 NA NA NA 145 558 517 NA NA NA 1320 1046 2473 NA NA NA 1084 884 2384 NA NA NA
1543183200.0 4007.0 66 111 298 NA NA NA 139 554 469 NA NA NA 1354 504 1835 NA NA NA 1103 632 2686 NA NA NA
1543183200.0 4008.0 61 115 300 NA NA NA 132 598 438 NA NA NA 793 488 1794 NA NA NA 1611 606 2145 NA NA NA
1543183200.0 500202.0 NA 218 348 0 NA NA NA 574 488 0 NA NA NA 7077 2970 591 NA NA NA 3215 2274 678 NA NA
1543183200.0 500204.0 NA 215 352 0 NA NA NA 529 519 0 NA NA NA 6582 2997 543 NA NA NA 3328 2494 617 NA NA
